更新时间,2026-08-04 03:03:56,#genre#

上海电信,#genre#
金色学堂,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.66:5140
CCTV5+,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.67:5140
CCTV2,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.68:5140
CCTTV3,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.69:5140
CCTV4,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.70:5140
CCTV5,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.71:5140
CCTV6,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.72:5140
CCTV7,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.73:5140
CCTV8,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.74:5140
CCTV9,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.75:5140
CCTV10,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.76:5140
CCTV11,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.77:5140
CCTV12,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.78:5140
CCTV13,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.79:5140
CCTV14,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.80:5140
CCTV15,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.81:5140
CCTV16,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.82:5140
CCTV7,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.83:5140
浙江卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.84:5140
江苏卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.85:5140
湖南卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.86:5140
BRTV北京卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.87:5140
广东卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.88:5140
深圳卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.89:5140
黑龙江卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.90:5140
山东卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.91:5140
湖北卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.92:5140
安徽卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.93:5140
东南卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.94:5140
江西卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.95:5140
辽宁卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.96:5140
天津卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.97:5140
CETV1,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.98:5140
四川卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.99:5140
重庆卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.100:5140
贵州卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.101:5140
海南卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.102:5140
河北卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.103:5140
金鹰纪实,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.104:5140
河南卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.105:5140
云南卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.106:5140
广西卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.107:5140
吉林卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.108:5140
北京卡酷,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.109:5140
甘肃卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.110:5140
CETV4,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.111:5140
青海卫视,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.112:5140
金鹰卡通,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.113:5140
欢笑剧场4K,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.115:5140
CCTV1,http://cloud.sunrisecom.cn:18888/rtp/233.18.204.168:5140

北京联通,#genre#
BRTV科教,http://photoby.us:28012/rtp/239.3.1.115:8000
CCTV16 4K,http://photoby.us:28012/rtp/239.3.1.183:8001
少儿,http://photoby.us:28012/rtp/239.3.1.238:8001
淘电影,http://photoby.us:28012/rtp/239.3.1.250:8001
北京4K,http://photoby.us:28012/rtp/239.3.1.249:8001
房山电视台,http://photoby.us:28012/rtp/239.3.1.96:8001
密云电视台,http://photoby.us:28012/rtp/239.3.1.154:8001
爱上4K[超清],http://photoby.us:28012/rtp/239.3.1.236:2000
BRTV新闻,http://photoby.us:28012/rtp/239.3.1.159:8000
BRTV影视,http://photoby.us:28012/rtp/239.3.1.158:8000
BRTV文艺,http://photoby.us:28012/rtp/239.3.1.242:8000
BRTV财经,http://photoby.us:28012/rtp/239.3.1.116:8000
BRTV生活,http://photoby.us:28012/rtp/239.3.1.117:8000
BRTV青年,http://photoby.us:28012/rtp/239.3.1.118:8000
BRTV科教,http://triq.cc:8012/rtp/239.3.1.115:8000
CCTV16 4K,http://triq.cc:8012/rtp/239.3.1.183:8001
少儿,http://triq.cc:8012/rtp/239.3.1.238:8001
淘电影,http://triq.cc:8012/rtp/239.3.1.250:8001
北京4K,http://triq.cc:8012/rtp/239.3.1.249:8001
房山电视台,http://triq.cc:8012/rtp/239.3.1.96:8001
密云电视台,http://triq.cc:8012/rtp/239.3.1.154:8001
爱上4K[超清],http://triq.cc:8012/rtp/239.3.1.236:2000
BRTV新闻,http://triq.cc:8012/rtp/239.3.1.159:8000
BRTV影视,http://triq.cc:8012/rtp/239.3.1.158:8000
BRTV文艺,http://triq.cc:8012/rtp/239.3.1.242:8000
BRTV财经,http://triq.cc:8012/rtp/239.3.1.116:8000
BRTV生活,http://triq.cc:8012/rtp/239.3.1.117:8000
BRTV青年,http://triq.cc:8012/rtp/239.3.1.118:8000
BRTV科教,http://tnv.asuscomm.com:8012/rtp/239.3.1.115:8000
CCTV16 4K,http://tnv.asuscomm.com:8012/rtp/239.3.1.183:8001
少儿,http://tnv.asuscomm.com:8012/rtp/239.3.1.238:8001
淘电影,http://tnv.asuscomm.com:8012/rtp/239.3.1.250:8001
北京4K,http://tnv.asuscomm.com:8012/rtp/239.3.1.249:8001
房山电视台,http://tnv.asuscomm.com:8012/rtp/239.3.1.96:8001
密云电视台,http://tnv.asuscomm.com:8012/rtp/239.3.1.154:8001
爱上4K[超清],http://tnv.asuscomm.com:8012/rtp/239.3.1.236:2000
BRTV新闻,http://tnv.asuscomm.com:8012/rtp/239.3.1.159:8000
BRTV影视,http://tnv.asuscomm.com:8012/rtp/239.3.1.158:8000
BRTV文艺,http://tnv.asuscomm.com:8012/rtp/239.3.1.242:8000
BRTV财经,http://tnv.asuscomm.com:8012/rtp/239.3.1.116:8000
BRTV生活,http://tnv.asuscomm.com:8012/rtp/239.3.1.117:8000
BRTV青年,http://tnv.asuscomm.com:8012/rtp/239.3.1.118:8000
BRTV科教,http://wuyanjiang.cn:8012/rtp/239.3.1.115:8000
CCTV16 4K,http://wuyanjiang.cn:8012/rtp/239.3.1.183:8001
少儿,http://wuyanjiang.cn:8012/rtp/239.3.1.238:8001
淘电影,http://wuyanjiang.cn:8012/rtp/239.3.1.250:8001
北京4K,http://wuyanjiang.cn:8012/rtp/239.3.1.249:8001
房山电视台,http://wuyanjiang.cn:8012/rtp/239.3.1.96:8001
密云电视台,http://wuyanjiang.cn:8012/rtp/239.3.1.154:8001
爱上4K[超清],http://wuyanjiang.cn:8012/rtp/239.3.1.236:2000
BRTV新闻,http://wuyanjiang.cn:8012/rtp/239.3.1.159:8000
BRTV影视,http://wuyanjiang.cn:8012/rtp/239.3.1.158:8000
BRTV文艺,http://wuyanjiang.cn:8012/rtp/239.3.1.242:8000
BRTV财经,http://wuyanjiang.cn:8012/rtp/239.3.1.116:8000
BRTV生活,http://wuyanjiang.cn:8012/rtp/239.3.1.117:8000
BRTV青年,http://wuyanjiang.cn:8012/rtp/239.3.1.118:8000
BRTV科教,http://221111.best:8012/rtp/239.3.1.115:8000
CCTV16 4K,http://221111.best:8012/rtp/239.3.1.183:8001
少儿,http://221111.best:8012/rtp/239.3.1.238:8001
淘电影,http://221111.best:8012/rtp/239.3.1.250:8001
北京4K,http://221111.best:8012/rtp/239.3.1.249:8001
房山电视台,http://221111.best:8012/rtp/239.3.1.96:8001
密云电视台,http://221111.best:8012/rtp/239.3.1.154:8001
爱上4K[超清],http://221111.best:8012/rtp/239.3.1.236:2000
BRTV新闻,http://221111.best:8012/rtp/239.3.1.159:8000
BRTV影视,http://221111.best:8012/rtp/239.3.1.158:8000
BRTV文艺,http://221111.best:8012/rtp/239.3.1.242:8000
BRTV财经,http://221111.best:8012/rtp/239.3.1.116:8000
BRTV生活,http://221111.best:8012/rtp/239.3.1.117:8000
BRTV青年,http://221111.best:8012/rtp/239.3.1.118:8000
BRTV科教,http://superpostmail.3322.org:1193/rtp/239.3.1.115:8000
CCTV16 4K,http://superpostmail.3322.org:1193/rtp/239.3.1.183:8001
少儿,http://superpostmail.3322.org:1193/rtp/239.3.1.238:8001
淘电影,http://superpostmail.3322.org:1193/rtp/239.3.1.250:8001
北京4K,http://superpostmail.3322.org:1193/rtp/239.3.1.249:8001
房山电视台,http://superpostmail.3322.org:1193/rtp/239.3.1.96:8001
密云电视台,http://superpostmail.3322.org:1193/rtp/239.3.1.154:8001
爱上4K[超清],http://superpostmail.3322.org:1193/rtp/239.3.1.236:2000
BRTV新闻,http://superpostmail.3322.org:1193/rtp/239.3.1.159:8000
BRTV影视,http://superpostmail.3322.org:1193/rtp/239.3.1.158:8000
BRTV文艺,http://superpostmail.3322.org:1193/rtp/239.3.1.242:8000
BRTV财经,http://superpostmail.3322.org:1193/rtp/239.3.1.116:8000
BRTV生活,http://superpostmail.3322.org:1193/rtp/239.3.1.117:8000
BRTV青年,http://superpostmail.3322.org:1193/rtp/239.3.1.118:8000
BRTV科教,http://www.taoli.website:23234/rtp/239.3.1.115:8000
CCTV16 4K,http://www.taoli.website:23234/rtp/239.3.1.183:8001
少儿,http://www.taoli.website:23234/rtp/239.3.1.238:8001
淘电影,http://www.taoli.website:23234/rtp/239.3.1.250:8001
北京4K,http://www.taoli.website:23234/rtp/239.3.1.249:8001
房山电视台,http://www.taoli.website:23234/rtp/239.3.1.96:8001
密云电视台,http://www.taoli.website:23234/rtp/239.3.1.154:8001
爱上4K[超清],http://www.taoli.website:23234/rtp/239.3.1.236:2000
BRTV新闻,http://www.taoli.website:23234/rtp/239.3.1.159:8000
BRTV影视,http://www.taoli.website:23234/rtp/239.3.1.158:8000
BRTV文艺,http://www.taoli.website:23234/rtp/239.3.1.242:8000
BRTV财经,http://www.taoli.website:23234/rtp/239.3.1.116:8000
BRTV生活,http://www.taoli.website:23234/rtp/239.3.1.117:8000
BRTV青年,http://www.taoli.website:23234/rtp/239.3.1.118:8000
BRTV科教,http://www.49156116.xyz:23234/rtp/239.3.1.115:8000
CCTV16 4K,http://www.49156116.xyz:23234/rtp/239.3.1.183:8001
少儿,http://www.49156116.xyz:23234/rtp/239.3.1.238:8001
淘电影,http://www.49156116.xyz:23234/rtp/239.3.1.250:8001
北京4K,http://www.49156116.xyz:23234/rtp/239.3.1.249:8001
房山电视台,http://www.49156116.xyz:23234/rtp/239.3.1.96:8001
密云电视台,http://www.49156116.xyz:23234/rtp/239.3.1.154:8001
爱上4K[超清],http://www.49156116.xyz:23234/rtp/239.3.1.236:2000
BRTV新闻,http://www.49156116.xyz:23234/rtp/239.3.1.159:8000
BRTV影视,http://www.49156116.xyz:23234/rtp/239.3.1.158:8000
BRTV文艺,http://www.49156116.xyz:23234/rtp/239.3.1.242:8000
BRTV财经,http://www.49156116.xyz:23234/rtp/239.3.1.116:8000
BRTV生活,http://www.49156116.xyz:23234/rtp/239.3.1.117:8000
BRTV青年,http://www.49156116.xyz:23234/rtp/239.3.1.118:8000
BRTV科教,http://xiaomayi.ddns.net:5588/rtp/239.3.1.115:8000
CCTV16 4K,http://xiaomayi.ddns.net:5588/rtp/239.3.1.183:8001
少儿,http://xiaomayi.ddns.net:5588/rtp/239.3.1.238:8001
淘电影,http://xiaomayi.ddns.net:5588/rtp/239.3.1.250:8001
北京4K,http://xiaomayi.ddns.net:5588/rtp/239.3.1.249:8001
房山电视台,http://xiaomayi.ddns.net:5588/rtp/239.3.1.96:8001
密云电视台,http://xiaomayi.ddns.net:5588/rtp/239.3.1.154:8001
爱上4K[超清],http://xiaomayi.ddns.net:5588/rtp/239.3.1.236:2000
BRTV新闻,http://xiaomayi.ddns.net:5588/rtp/239.3.1.159:8000
BRTV影视,http://xiaomayi.ddns.net:5588/rtp/239.3.1.158:8000
BRTV文艺,http://xiaomayi.ddns.net:5588/rtp/239.3.1.242:8000
BRTV财经,http://xiaomayi.ddns.net:5588/rtp/239.3.1.116:8000
BRTV生活,http://xiaomayi.ddns.net:5588/rtp/239.3.1.117:8000
BRTV青年,http://xiaomayi.ddns.net:5588/rtp/239.3.1.118:8000
BRTV科教,http://www.hcie360.cn:10001/rtp/239.3.1.115:8000
CCTV16 4K,http://www.hcie360.cn:10001/rtp/239.3.1.183:8001
少儿,http://www.hcie360.cn:10001/rtp/239.3.1.238:8001
淘电影,http://www.hcie360.cn:10001/rtp/239.3.1.250:8001
北京4K,http://www.hcie360.cn:10001/rtp/239.3.1.249:8001
房山电视台,http://www.hcie360.cn:10001/rtp/239.3.1.96:8001
密云电视台,http://www.hcie360.cn:10001/rtp/239.3.1.154:8001
爱上4K[超清],http://www.hcie360.cn:10001/rtp/239.3.1.236:2000
BRTV新闻,http://www.hcie360.cn:10001/rtp/239.3.1.159:8000
BRTV影视,http://www.hcie360.cn:10001/rtp/239.3.1.158:8000
BRTV文艺,http://www.hcie360.cn:10001/rtp/239.3.1.242:8000
BRTV财经,http://www.hcie360.cn:10001/rtp/239.3.1.116:8000
BRTV生活,http://www.hcie360.cn:10001/rtp/239.3.1.117:8000
BRTV青年,http://www.hcie360.cn:10001/rtp/239.3.1.118:8000
BRTV科教,http://jintai.wp1993.xyz:4919/rtp/239.3.1.115:8000
CCTV16 4K,http://jintai.wp1993.xyz:4919/rtp/239.3.1.183:8001
少儿,http://jintai.wp1993.xyz:4919/rtp/239.3.1.238:8001
淘电影,http://jintai.wp1993.xyz:4919/rtp/239.3.1.250:8001
北京4K,http://jintai.wp1993.xyz:4919/rtp/239.3.1.249:8001
房山电视台,http://jintai.wp1993.xyz:4919/rtp/239.3.1.96:8001
密云电视台,http://jintai.wp1993.xyz:4919/rtp/239.3.1.154:8001
爱上4K[超清],http://jintai.wp1993.xyz:4919/rtp/239.3.1.236:2000
BRTV新闻,http://jintai.wp1993.xyz:4919/rtp/239.3.1.159:8000
BRTV影视,http://jintai.wp1993.xyz:4919/rtp/239.3.1.158:8000
BRTV文艺,http://jintai.wp1993.xyz:4919/rtp/239.3.1.242:8000
BRTV财经,http://jintai.wp1993.xyz:4919/rtp/239.3.1.116:8000
BRTV生活,http://jintai.wp1993.xyz:4919/rtp/239.3.1.117:8000
BRTV青年,http://jintai.wp1993.xyz:4919/rtp/239.3.1.118:8000
BRTV科教,http://www.jianxiao.net:2321/rtp/239.3.1.115:8000
CCTV16 4K,http://www.jianxiao.net:2321/rtp/239.3.1.183:8001
少儿,http://www.jianxiao.net:2321/rtp/239.3.1.238:8001
淘电影,http://www.jianxiao.net:2321/rtp/239.3.1.250:8001
北京4K,http://www.jianxiao.net:2321/rtp/239.3.1.249:8001
房山电视台,http://www.jianxiao.net:2321/rtp/239.3.1.96:8001
密云电视台,http://www.jianxiao.net:2321/rtp/239.3.1.154:8001
爱上4K[超清],http://www.jianxiao.net:2321/rtp/239.3.1.236:2000
BRTV新闻,http://www.jianxiao.net:2321/rtp/239.3.1.159:8000
BRTV影视,http://www.jianxiao.net:2321/rtp/239.3.1.158:8000
BRTV文艺,http://www.jianxiao.net:2321/rtp/239.3.1.242:8000
BRTV财经,http://www.jianxiao.net:2321/rtp/239.3.1.116:8000
BRTV生活,http://www.jianxiao.net:2321/rtp/239.3.1.117:8000
BRTV青年,http://www.jianxiao.net:2321/rtp/239.3.1.118:8000
BRTV科教,http://n2.192372.xyz:8888/rtp/239.3.1.115:8000
CCTV16 4K,http://n2.192372.xyz:8888/rtp/239.3.1.183:8001
少儿,http://n2.192372.xyz:8888/rtp/239.3.1.238:8001
淘电影,http://n2.192372.xyz:8888/rtp/239.3.1.250:8001
北京4K,http://n2.192372.xyz:8888/rtp/239.3.1.249:8001
房山电视台,http://n2.192372.xyz:8888/rtp/239.3.1.96:8001
密云电视台,http://n2.192372.xyz:8888/rtp/239.3.1.154:8001
爱上4K[超清],http://n2.192372.xyz:8888/rtp/239.3.1.236:2000
BRTV新闻,http://n2.192372.xyz:8888/rtp/239.3.1.159:8000
BRTV影视,http://n2.192372.xyz:8888/rtp/239.3.1.158:8000
BRTV文艺,http://n2.192372.xyz:8888/rtp/239.3.1.242:8000
BRTV财经,http://n2.192372.xyz:8888/rtp/239.3.1.116:8000
BRTV生活,http://n2.192372.xyz:8888/rtp/239.3.1.117:8000
BRTV青年,http://n2.192372.xyz:8888/rtp/239.3.1.118:8000
BRTV科教,http://www.fjxzl.top:23234/rtp/239.3.1.115:8000
CCTV16 4K,http://www.fjxzl.top:23234/rtp/239.3.1.183:8001
少儿,http://www.fjxzl.top:23234/rtp/239.3.1.238:8001
淘电影,http://www.fjxzl.top:23234/rtp/239.3.1.250:8001
北京4K,http://www.fjxzl.top:23234/rtp/239.3.1.249:8001
房山电视台,http://www.fjxzl.top:23234/rtp/239.3.1.96:8001
密云电视台,http://www.fjxzl.top:23234/rtp/239.3.1.154:8001
爱上4K[超清],http://www.fjxzl.top:23234/rtp/239.3.1.236:2000
BRTV新闻,http://www.fjxzl.top:23234/rtp/239.3.1.159:8000
BRTV影视,http://www.fjxzl.top:23234/rtp/239.3.1.158:8000
BRTV文艺,http://www.fjxzl.top:23234/rtp/239.3.1.242:8000
BRTV财经,http://www.fjxzl.top:23234/rtp/239.3.1.116:8000
BRTV生活,http://www.fjxzl.top:23234/rtp/239.3.1.117:8000
BRTV青年,http://www.fjxzl.top:23234/rtp/239.3.1.118:8000
BRTV科教,http://chinyu.xicp.net:4044/rtp/239.3.1.115:8000
CCTV16 4K,http://chinyu.xicp.net:4044/rtp/239.3.1.183:8001
少儿,http://chinyu.xicp.net:4044/rtp/239.3.1.238:8001
淘电影,http://chinyu.xicp.net:4044/rtp/239.3.1.250:8001
北京4K,http://chinyu.xicp.net:4044/rtp/239.3.1.249:8001
房山电视台,http://chinyu.xicp.net:4044/rtp/239.3.1.96:8001
密云电视台,http://chinyu.xicp.net:4044/rtp/239.3.1.154:8001
爱上4K[超清],http://chinyu.xicp.net:4044/rtp/239.3.1.236:2000
BRTV新闻,http://chinyu.xicp.net:4044/rtp/239.3.1.159:8000
BRTV影视,http://chinyu.xicp.net:4044/rtp/239.3.1.158:8000
BRTV文艺,http://chinyu.xicp.net:4044/rtp/239.3.1.242:8000
BRTV财经,http://chinyu.xicp.net:4044/rtp/239.3.1.116:8000
BRTV生活,http://chinyu.xicp.net:4044/rtp/239.3.1.117:8000
BRTV青年,http://chinyu.xicp.net:4044/rtp/239.3.1.118:8000
BRTV科教,http://chinyu.synology.me:4044/rtp/239.3.1.115:8000
CCTV16 4K,http://chinyu.synology.me:4044/rtp/239.3.1.183:8001
少儿,http://chinyu.synology.me:4044/rtp/239.3.1.238:8001
淘电影,http://chinyu.synology.me:4044/rtp/239.3.1.250:8001
北京4K,http://chinyu.synology.me:4044/rtp/239.3.1.249:8001
房山电视台,http://chinyu.synology.me:4044/rtp/239.3.1.96:8001
密云电视台,http://chinyu.synology.me:4044/rtp/239.3.1.154:8001
爱上4K[超清],http://chinyu.synology.me:4044/rtp/239.3.1.236:2000
BRTV新闻,http://chinyu.synology.me:4044/rtp/239.3.1.159:8000
BRTV影视,http://chinyu.synology.me:4044/rtp/239.3.1.158:8000
BRTV文艺,http://chinyu.synology.me:4044/rtp/239.3.1.242:8000
BRTV财经,http://chinyu.synology.me:4044/rtp/239.3.1.116:8000
BRTV生活,http://chinyu.synology.me:4044/rtp/239.3.1.117:8000
BRTV青年,http://chinyu.synology.me:4044/rtp/239.3.1.118:8000
BRTV科教,http://aikuai.natnum.top:8099/rtp/239.3.1.115:8000
CCTV16 4K,http://aikuai.natnum.top:8099/rtp/239.3.1.183:8001
少儿,http://aikuai.natnum.top:8099/rtp/239.3.1.238:8001
淘电影,http://aikuai.natnum.top:8099/rtp/239.3.1.250:8001
北京4K,http://aikuai.natnum.top:8099/rtp/239.3.1.249:8001
房山电视台,http://aikuai.natnum.top:8099/rtp/239.3.1.96:8001
密云电视台,http://aikuai.natnum.top:8099/rtp/239.3.1.154:8001
爱上4K[超清],http://aikuai.natnum.top:8099/rtp/239.3.1.236:2000
BRTV新闻,http://aikuai.natnum.top:8099/rtp/239.3.1.159:8000
BRTV影视,http://aikuai.natnum.top:8099/rtp/239.3.1.158:8000
BRTV文艺,http://aikuai.natnum.top:8099/rtp/239.3.1.242:8000
BRTV财经,http://aikuai.natnum.top:8099/rtp/239.3.1.116:8000
BRTV生活,http://aikuai.natnum.top:8099/rtp/239.3.1.117:8000
BRTV青年,http://aikuai.natnum.top:8099/rtp/239.3.1.118:8000
BRTV科教,http://file.rbscraft.com:4022/rtp/239.3.1.115:8000
CCTV16 4K,http://file.rbscraft.com:4022/rtp/239.3.1.183:8001
少儿,http://file.rbscraft.com:4022/rtp/239.3.1.238:8001
淘电影,http://file.rbscraft.com:4022/rtp/239.3.1.250:8001
北京4K,http://file.rbscraft.com:4022/rtp/239.3.1.249:8001
房山电视台,http://file.rbscraft.com:4022/rtp/239.3.1.96:8001
密云电视台,http://file.rbscraft.com:4022/rtp/239.3.1.154:8001
爱上4K[超清],http://file.rbscraft.com:4022/rtp/239.3.1.236:2000
BRTV新闻,http://file.rbscraft.com:4022/rtp/239.3.1.159:8000
BRTV影视,http://file.rbscraft.com:4022/rtp/239.3.1.158:8000
BRTV文艺,http://file.rbscraft.com:4022/rtp/239.3.1.242:8000
BRTV财经,http://file.rbscraft.com:4022/rtp/239.3.1.116:8000
BRTV生活,http://file.rbscraft.com:4022/rtp/239.3.1.117:8000
BRTV青年,http://file.rbscraft.com:4022/rtp/239.3.1.118:8000
BRTV科教,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.115:8000
CCTV16 4K,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.183:8001
少儿,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.238:8001
淘电影,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.250:8001
北京4K,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.249:8001
房山电视台,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.96:8001
密云电视台,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.154:8001
爱上4K[超清],http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.236:2000
BRTV新闻,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.159:8000
BRTV影视,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.158:8000
BRTV文艺,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.242:8000
BRTV财经,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.116:8000
BRTV生活,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.117:8000
BRTV青年,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.118:8000
BRTV科教,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.115:8000
CCTV16 4K,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.183:8001
少儿,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.238:8001
淘电影,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.250:8001
北京4K,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.249:8001
房山电视台,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.96:8001
密云电视台,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.154:8001
爱上4K[超清],http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.236:2000
BRTV新闻,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.159:8000
BRTV影视,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.158:8000
BRTV文艺,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.242:8000
BRTV财经,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.116:8000
BRTV生活,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.117:8000
BRTV青年,http://naslmd2.mycloudnas.com:4022/rtp/239.3.1.118:8000
BRTV科教,http://www.ikuai.me:4022/rtp/239.3.1.115:8000
CCTV16 4K,http://www.ikuai.me:4022/rtp/239.3.1.183:8001
少儿,http://www.ikuai.me:4022/rtp/239.3.1.238:8001
淘电影,http://www.ikuai.me:4022/rtp/239.3.1.250:8001
北京4K,http://www.ikuai.me:4022/rtp/239.3.1.249:8001
房山电视台,http://www.ikuai.me:4022/rtp/239.3.1.96:8001
密云电视台,http://www.ikuai.me:4022/rtp/239.3.1.154:8001
爱上4K[超清],http://www.ikuai.me:4022/rtp/239.3.1.236:2000
BRTV新闻,http://www.ikuai.me:4022/rtp/239.3.1.159:8000
BRTV影视,http://www.ikuai.me:4022/rtp/239.3.1.158:8000
